skill,title,count,standardized count
Microsoft Excel,kitchen assistant,32,0.00018517768377438414
SPSS (Statistical Software),monitoring and evaluation officer,32,0.00018517768377438414
Ability To Meet Deadlines,programme manager,32,0.00018517768377438414
Operations,monitoring and evaluation officer,32,0.00018517768377438414
Procurement,logistics analyst,32,0.00018517768377438414
Finance,operations manager,32,0.00018517768377438414
Finance,procurement support officer,32,0.00018517768377438414
Presentations,project manager,32,0.00018517768377438414
Project Implementation,management assistant,32,0.00018517768377438414
Booking (Sales),relocation officer,32,0.00018517768377438414
Communications,financial manager,32,0.00018517768377438414
Coordinating,public relations officer,32,0.00018517768377438414
Microsoft Word,project manager,31,0.00017939088115643463
Apache Subversion,programme manager,31,0.00017939088115643463
Accountability,health and safety officer,31,0.00017939088115643463
Project Proposals,programme manager,31,0.00017939088115643463
Case Management,management assistant,31,0.00017939088115643463
Exploitation,management assistant,31,0.00017939088115643463
Teamwork,accounting assistant,31,0.00017939088115643463
Ethical Standards And Conduct,monitoring and evaluation officer,31,0.00017939088115643463
Leadership,monitoring and evaluation officer,31,0.00017939088115643463
Communications,bodyguard,31,0.00017939088115643463
Communications,data entry clerk,31,0.00017939088115643463
Sustainable Development,project manager,31,0.00017939088115643463
Marketing,marketing manager,31,0.00017939088115643463
Child Protection,education programme coordinator,31,0.00017939088115643463
Accountability,engineering assistant,31,0.00017939088115643463
Leadership,relocation officer,31,0.00017939088115643463
Detail Oriented,grants management officer,31,0.00017939088115643463
Negotiation,project manager,31,0.00017939088115643463
Resource Utilization,programme manager,30,0.00017360407853848512
Advocacy,bodyguard,30,0.00017360407853848512
Timelines,project manager,30,0.00017360407853848512
Procurement,logistics and distribution manager,30,0.00017360407853848512
Performance Management,supply chain assistant,30,0.00017360407853848512
Marketing,relocation officer,30,0.00017360407853848512
Teamwork,project support officer,30,0.00017360407853848512
Leadership,supply chain assistant,30,0.00017360407853848512
Detail Oriented,financial controller,30,0.00017360407853848512
Operations,grants management officer,30,0.00017360407853848512
Microsoft Excel,project support officer,30,0.00017360407853848512
Information Management,monitoring and evaluation officer,30,0.00017360407853848512
Microsoft Excel,financial controller,30,0.00017360407853848512
Coordinating,supply chain assistant,30,0.00017360407853848512
Project Risk Management,project manager,30,0.00017360407853848512
Financial Management,programme manager,30,0.00017360407853848512
Management,policy officer,30,0.00017360407853848512
Arabic Language,human resources assistant,30,0.00017360407853848512
Research,programme manager,30,0.00017360407853848512
Coordinating,financial manager,30,0.00017360407853848512
Team Building,programme manager,30,0.00017360407853848512
Communications,logistics analyst,30,0.00017360407853848512
Project Management,bodyguard,30,0.00017360407853848512
Arabic Language,procurement support officer,30,0.00017360407853848512
Project Design,project manager,30,0.00017360407853848512
English Language,security manager,29,0.00016781727592053562
Coaching,programme manager,29,0.00016781727592053562
Digital Marketing,relocation officer,29,0.00016781727592053562
English Language,engineering assistant,29,0.00016781727592053562
Advocacy,management assistant,29,0.00016781727592053562
Social Sciences,humanitarian advisor,29,0.00016781727592053562
Arabic Language,operations manager,29,0.00016781727592053562
Private Equity,relocation officer,29,0.00016781727592053562
Investment Banking,relocation officer,29,0.00016781727592053562
Communications,dietitian,29,0.00016781727592053562
Public Health,health and safety officer,29,0.00016781727592053562
English Language,data entry clerk,29,0.00016781727592053562
Business Administration,administrative assistant,29,0.00016781727592053562
SPSS (Statistical Software),relocation officer,29,0.00016781727592053562
Operations,procurement support officer,29,0.00016781727592053562
SAS (Software),relocation officer,29,0.00016781727592053562
Ethical Standards And Conduct,project support officer,29,0.00016781727592053562
Motivational Skills,programme manager,29,0.00016781727592053562
Visual Basic For Applications,relocation officer,29,0.00016781727592053562
Teamwork,monitoring and evaluation officer,29,0.00016781727592053562
Management,human resources manager,29,0.00016781727592053562
Project Management,food technician,29,0.00016781727592053562
Emergency Preparedness,programme manager,29,0.00016781727592053562
English Language,international relations officer,29,0.00016781727592053562
Computer Literacy,accounting assistant,29,0.00016781727592053562
Filing,accounting assistant,29,0.00016781727592053562
Transcribing,linguist,28,0.00016203047330258613
Exploitation,grants management officer,28,0.00016203047330258613
